Atlanta,Prado# Martin
Atlanta,Heyward# Jason
Atlanta,Jones# Chipper
Atlanta,McCann# Brian
Atlanta,Lee# Derrek
Atlanta,Glaus# Troy
Atlanta,Gonzalez# Alex
Atlanta,Infante# Omar
Atlanta,Diaz# Matt
Atlanta,Cabrera# Melky
Atlanta,Ross# David
Atlanta,Hinske# Eric
Atlanta,Hudson# Tim
Atlanta,Hanson# Tommy
Atlanta,Lowe# Derek
Atlanta,Jurrjens# Jair
Atlanta,Kawakami# Kenshin
Atlanta,Moylan# Peter
Atlanta,Venters# Jonny
Atlanta,Wagner# Billy
Atlanta,Conrad# Brooks
Atlanta,Ankiel# Rick
Atlanta,McLouth# Nate
Atlanta,Medlen# Kris
Atlanta,Minor# Mike
Atlanta,Farnsworth# Kyle
Atlanta,Saito# Takashi
Atlanta,O'Flaherty# Eric
Atlanta,Dunn# Mike
Atlanta,Kimbrel# Craig
ChiCubs,Colvin# Tyler
ChiCubs,Fukudome# Kosuke
ChiCubs,Castro# Starlin
ChiCubs,Byrd# Marlon
ChiCubs,Ramirez# Aramis
ChiCubs,Nady# Xavier
ChiCubs,Soriano# Alfonso
ChiCubs,DeWitt# Blake
ChiCubs,Soto# Geovany
ChiCubs,Hill# Koyie
ChiCubs,Barney# Darwin
ChiCubs,Baker# Jeff
ChiCubs,Dempster# Ryan
ChiCubs,Wells# Randy
ChiCubs,Gorzelanny# Tom
ChiCubs,Silva# Carlos
ChiCubs,Zambrano# Carlos
ChiCubs,Marshall# Sean
ChiCubs,Marmol# Carlos
ChiCubs,Russell# James
ChiCubs,Hoffpauir# Micah
ChiCubs,Coleman# Casey
ChiCubs,Cashner# Andrew
ChiCubs,Berg# Justin
ChiCubs,Howry# Bobby
ChiCubs,Grabow# John
ChiCubs,Mateo# Juan
ChiCubs,Stevens# Jeff
ChiCubs,Diamond# Thomas
ChiCubs,Maine# Scott
Cincinnati,Phillips# Brandon
Cincinnati,Cabrera# Orlando
Cincinnati,Votto# Joey
Cincinnati,Rolen# Scott
Cincinnati,Gomes# Jonny
Cincinnati,Bruce# Jay
Cincinnati,Stubbs# Drew
Cincinnati,Hernandez# Ramon
Cincinnati,Hanigan# Ryan
Cincinnati,Cairo# Miguel
Cincinnati,Edmonds# Jim
Cincinnati,Heisey# Chris
Cincinnati,Arroyo# Bronson
Cincinnati,Cueto# Johnny
Cincinnati,Leake# Mike
Cincinnati,Harang# Aaron
Cincinnati,Bailey# Homer
Cincinnati,Masset# Nick
Cincinnati,Cordero# Francisco
Cincinnati,Rhodes# Arthur
Cincinnati,Nix# Laynce
Cincinnati,Janish# Paul
Cincinnati,Bloomquist# Willie
Cincinnati,Wood# Travis
Cincinnati,Volquez# Edinson
Cincinnati,Ondrusek# Logan
Cincinnati,Smith# Jordan
Cincinnati,Herrera# Daniel
Cincinnati,Bray# Bill
Cincinnati,Owings# Micah
Colorado,Fowler# Dexter
Colorado,Smith# Seth
Colorado,Spilborghs# Ryan
Colorado,Gonzalez# Carlos
Colorado,Tulowitzki# Troy
Colorado,Helton# Todd
Colorado,Olivo# Miguel
Colorado,Stewart# Ian
Colorado,Mora# Melvin
Colorado,Barmes# Clint
Colorado,Herrera# Jonathan
Colorado,Iannetta# Chris
Colorado,Jimenez# Ubaldo
Colorado,Hammel# Jason
Colorado,Cook# Aaron
Colorado,Chacin# Jhoulys
Colorado,de la Rosa# Jorge
Colorado,Belisle# Matt
Colorado,Betancourt# Rafael
Colorado,Street# Huston
Colorado,Giambi# Jason
Colorado,Young Jr.# Eric
Colorado,Francis# Jeff
Colorado,Smith# Greg
Colorado,Beimel# Joe
Colorado,Dotel# Octavio
Colorado,Delcarmen# Manny
Colorado,Corpas# Manuel
Colorado,Morales# Franklin
Colorado,Rogers# Esmil
Houston,Bourn# Michael
Houston,Keppinger# Jeff
Houston,Sanchez# Angel
Houston,Pence# Hunter
Houston,Lee# Carlos
Houston,Johnson# Chris
Houston,Wallace# Brett
Houston,Manzella# Tommy
Houston,Quintero# Humberto
Houston,Castro# Jason
Houston,Blum# Geoff
Houston,Michaels# Jason
Houston,Myers# Brett
Houston,Rodriguez# Wandy
Houston,Norris# Bud
Houston,Happ# J.A.
Houston,Lyon# Brandon
Houston,Lopez# Wilton
Houston,Byrdak# Tim
Houston,Lindstrom# Matt
Houston,Towles# J.R.
Houston,Hernandez# Anderson
