Atlanta,Nate McLouth 
Atlanta,Martin Prado 
Atlanta,Matt Diaz 
Atlanta,Chipper Jones 
Atlanta,Brian McCann 
Atlanta,Garret Anderson 
Atlanta,Yunel Escobar 
Atlanta,Adam LaRoche 
Atlanta,Ryan Church 
Atlanta,Kelly Johnson 
Atlanta,David Ross 
Atlanta,Omar Infante 
Atlanta,Jair Jurrjens 
Atlanta,Derek Lowe 
Atlanta,Javier Vazquez 
Atlanta,Kenshin Kawakami 
Atlanta,Tommy Hanson 
Atlanta,Peter Moylan 
Atlanta,Mike Gonzalez 
Atlanta,Rafael Soriano 
Atlanta,Greg Norton 
Atlanta,Diory Hernandez 
Atlanta,Brooks Conrad 
Atlanta,Jordan Schafer 
Atlanta,Gregor Blanco 
Atlanta,Tim Hudson 
Atlanta,Eric O'Flaherty 
Atlanta,Kris Medlen 
Atlanta,Manny Acosta 
Atlanta,Boone Logan 
ChiCubs,Kosuke Fukudome 
ChiCubs,Ryan Theriot 
ChiCubs,Derrek Lee 
ChiCubs,Aramis Ramirez 
ChiCubs,Milton Bradley 
ChiCubs,Alfonso Soriano 
ChiCubs,Geovany Soto 
ChiCubs,Aaron Miles 
ChiCubs,Mike Fontenot 
ChiCubs,Koyie Hill 
ChiCubs,Jeff Baker 
ChiCubs,Micah Hoffpauir 
ChiCubs,Ryan Dempster 
ChiCubs,Carlos Zambrano 
ChiCubs,Ted Lilly 
ChiCubs,Randy Wells 
ChiCubs,Rich Harden 
ChiCubs,Carlos Marmol 
ChiCubs,John Grabow 
ChiCubs,Kevin Gregg 
ChiCubs,Jake Fox 
ChiCubs,Andres Blanco 
ChiCubs,Bobby Scales 
ChiCubs,Reed Johnson 
ChiCubs,Sam Fuld 
ChiCubs,Aaron Heilman 
ChiCubs,Angel Guzman 
ChiCubs,Sean Marshall 
ChiCubs,Tom Gorzelanny 
ChiCubs,Jeff Samardzija 
Cincinnati,Willy Taveras 
Cincinnati,Paul Janish 
Cincinnati,Joey Votto 
Cincinnati,Brandon Phillips 
Cincinnati,Jay Bruce 
Cincinnati,Scott Rolen 
Cincinnati,Laynce Nix 
Cincinnati,Ramon Hernandez 
Cincinnati,Ryan Hanigan 
Cincinnati,Adam Rosales 
Cincinnati,Chris Dickerson 
Cincinnati,Jonny Gomes 
Cincinnati,Bronson Arroyo 
Cincinnati,Johnny Cueto 
Cincinnati,Aaron Harang 
Cincinnati,Homer Bailey 
Cincinnati,Nick Masset 
Cincinnati,Daniel Herrera 
Cincinnati,Francisco Cordero 
Cincinnati,Arthur Rhodes 
Cincinnati,Corky Miller 
Cincinnati,Drew Sutton 
Cincinnati,Wladimir Balentien 
Cincinnati,Drew Stubbs 
Cincinnati,Darnell McDonald 
Cincinnati,Micah Owings 
Cincinnati,Justin Lehr 
Cincinnati,Jared Burton 
Cincinnati,Carlos Fisher 
Cincinnati,Kip Wells 
Colorado,Dexter Fowler 
Colorado,Ryan Spilborghs 
Colorado,Seth Smith 
Colorado,Carlos Gonzalez 
Colorado,Todd Helton 
Colorado,Troy Tulowitzki 
Colorado,Brad Hawpe 
Colorado,Ian Stewart 
Colorado,Garrett Atkins 
Colorado,Clint Barmes 
Colorado,Chris Iannetta 
Colorado,Yorvit Torrealba 
Colorado,Ubaldo Jimenez 
Colorado,Jason Marquis 
Colorado,Jorge de la Rosa
Colorado,Jason Hammel 
Colorado,Aaron Cook 
Colorado,Joe Beimel 
Colorado,Huston Street 
Colorado,Rafael Betancourt 
Colorado,Jason Giambi 
Colorado,Omar Quintanilla 
Colorado,Eric Young Jr. 
Colorado,Jose Contreras 
Colorado,Matt Daley 
Colorado,Franklin Morales 
Colorado,Alan Embree 
Colorado,Manuel Corpas 
Colorado,Juan Rincon 
Colorado,Matt Herges 
Houston,Michael Bourn 
Houston,Kaz Matsui 
Houston,Lance Berkman 
Houston,Carlos Lee 
Houston,Miguel Tejada 
Houston,Hunter Pence 
Houston,Geoff Blum 
Houston,Jeff Keppinger 
Houston,Humberto Quintero 
Houston,Chris Coste 
Houston,Darin Erstad 
Houston,Jason Michaels 
Houston,Wandy Rodriguez 
Houston,Roy Oswalt 
Houston,Brian Moehler 
Houston,Mike Hampton 
Houston,Tim Byrdak 
Houston,LaTroy Hawkins 
Houston,Jeff Fulchino 
Houston,Jose Valverde 
Houston,Edwin Maysonet 
Houston,Matt Kata 
Houston,Felipe Paulino 
Houston,Russ Ortiz 
Houston,Bud Norris 
Houston,Chris Sampson 
Houston,Wesley Wright 
Houston,Alberto Arias 
Houston,Geoff Geary 
Houston,Sammy Gervacio 
Los Angeles,Rafael Furcal 
Los Angeles,Orlando Hudson 
Los Angeles,Manny Ramirez 
Los Angeles,Andre Ethier 
Los Angeles,James Loney 
Los Angeles,Russell Martin 
Los Angeles,Matt Kemp 
Los Angeles,Casey Blake 
Los Angeles,Brad Ausmus 
Los Angeles,Jim Thome 
Los Angeles,Juan Castro 
Los Angeles,Juan Pierre 
Los Angeles,Randy Wolf 
Los Angeles,Jon Garland 
Los Angeles,Chad Billingsley 
Los Angeles,Clayton Kershaw 
Los Angeles,Vicente Padilla 
Los Angeles,Ramon Troncoso 
Los Angeles,Jonathan Broxton 
Los Angeles,George Sherrill 
Los Angeles,Ron Belliard 
Los Angeles,Mark Loretta 
Los Angeles,Hiroki Kuroda 
Los Angeles,Eric Stults 
Los Angeles,Ronald Belisario 
Los Angeles,Guillermo Mota 
Los Angeles,James McDonald 
Los Angeles,Brent Leach 
Los Angeles,Hong-Chih Kuo 
Los Angeles,Jeff Weaver 
NY Mets,Anderson Hernandez 
NY Mets,Alex Cora 
NY Mets,Angel Pagan 
NY Mets,Luis Castillo 
NY Mets,David Wright 
NY Mets,Carlos Beltran 
